Station,date,temp_C,RH_pct,wind_speed_ms,wind_dir_deg,solar_rad_Wm2,surface_pressure_hPa,boundary_layer_height_m,wind_speed_u_ms,wind_speed_v_ms,dilution_volume_index,ventilation_coefficient,photochemical_activitiy_index,geopotential_height_1000hPa,geopotential_height_850hPa,geopotential_height_500hPa,precip_mm,PM2.5_ugm3,O3_8h,PM10_ugm3,NO2_ppb,NOx_ppb,CO_ppm,SO2_ppb,modis_aod_550nm,modis_ndvi,firms_fire_count,firms_frp_mw,pm_n,o3_n,latitude,longtitude,season,year,regime,regime_name,thr_PM,thr_O3,pm_ex,o3_ex,compound,doy_sin,doy_cos,weekday,PM2.5_ugm3_lag1,PM2.5_ugm3_lag2,PM2.5_ugm3_lag3,O3_8h_lag1,O3_8h_lag2,O3_8h_lag3,temp_C_lag1,temp_C_lag2,temp_C_lag3,RH_pct_lag1,RH_pct_lag2,RH_pct_lag3,wind_speed_ms_lag1,wind_speed_ms_lag2,wind_speed_ms_lag3,solar_rad_Wm2_lag1,solar_rad_Wm2_lag2,solar_rad_Wm2_lag3,boundary_layer_height_m_lag1,boundary_layer_height_m_lag2,boundary_layer_height_m_lag3,ventilation_coefficient_lag1,ventilation_coefficient_lag2,ventilation_coefficient_lag3,photochemical_activitiy_index_lag1,photochemical_activitiy_index_lag2,photochemical_activitiy_index_lag3,precip_mm_lag1,precip_mm_lag2,precip_mm_lag3,PM2.5_ugm3_roll3,PM2.5_ugm3_roll7,O3_8h_roll3,O3_8h_roll7,precip_roll3,pm_ex_today,o3_ex_today,compound_today,y24,y48,y72,pm_next,o3_next,pm_ex_next,o3_ex_next
AGRABAD,2015-01-15,21.369565217391305,78.26086956521739,8.595652173913043,227.65217391304347,196.0,1014.0217391304348,227.82608695652175,-0.5009281113043478,0.5868954410869565,0.007461955521739131,444.7826086956522,4859.830434782609,115.47521591304348,1521.1983660869566,5771.157059869564,0.0,117.08826086956523,30.302500000000006,167.50833333333333,6.405909090909091,10.345217391304347,1.388695652173913,9.13,0.923266447,0.300547787,13.0,148.0551906,23.0,21.0,22.323153,91.802209,winter,2015,1.0,Stagnant-Trapping,149.703,37.34187500000001,0.0,0.0,0.0,0.2551824131233728,0.9668929289391521,3,150.49842105263156,,,23.700000000000003,14.846250000000005,23.568571428571435,21.469565217391306,19.786956521739132,19.11304347826087,72.91304347826087,78.82608695652173,76.47826086956522,8.282608695652174,7.3999999999999995,10.334782608695651,195.95652173913044,195.7391304347826,208.8695652173913,199.7826086956522,153.2608695652174,244.7826086956522,382.8140096565217,267.5543478308696,644.2210144869565,4832.365217391305,4623.147826086956,4548.908695652173,0.0,0.0,0.0,,,20.704940476190487,27.004617346938776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.27714285714285,14.480000000000006,0.0,0.0
AGRABAD,2015-01-16,21.35217391304348,86.6086956521739,5.465217391304348,187.56521739130434,144.56521739130434,1014.0347826086957,200.8695652173913,-0.43311681139130437,0.18082273552173908,0.012466897565217391,318.14613526304345,3398.682608695652,115.67474181304347,1521.6140449565219,5771.905281695653,0.0,70.27714285714285,14.480000000000006,101.41875,3.3834782608695657,9.03217391304348,1.378695652173913,6.44086956521739,1.131085366,0.52274048,7.0,105.6041368,21.0,17.0,22.323153,91.802209,winter,2015,1.0,Stagnant-Trapping,149.703,37.34187500000001,0.0,0.0,0.0,0.2717767384711357,0.9623603298276545,4,117.08826086956523,150.49842105263156,,30.302500000000006,23.700000000000003,14.846250000000005,21.369565217391305,21.469565217391306,19.786956521739132,78.26086956521739,72.91304347826087,78.82608695652173,8.595652173913043,8.282608695652174,7.3999999999999995,196.0,195.95652173913044,195.7391304347826,227.82608695652175,199.7826086956522,153.2608695652174,444.7826086956522,382.8140096565217,267.5543478308696,4859.830434782609,4832.365217391305,4623.147826086956,0.0,0.0,0.0,,,22.94958333333334,25.502474489795922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.64428571428572,25.81500000000001,0.0,0.0
AGRABAD,2015-01-17,21.108695652173914,82.1304347826087,7.717391304347826,238.43478260869566,175.82608695652175,1012.7521739130434,273.69565217391306,-0.8600022235217392,1.156497958826087,0.008321415782608697,655.3683575386957,4076.978260869565,115.87332822173913,1522.027766869565,5772.649980739131,0.2,89.64428571428572,25.81500000000001,126.236,2.259130434782609,5.958695652173914,1.2391304347826086,6.501304347826087,1.121846939,0.317897384,11.0,185.8887742,21.0,21.0,22.323153,91.802209,winter,2015,1.0,Stagnant-Trapping,149.703,37.34187500000001,0.0,0.0,0.0,0.2882906407095177,0.9575429528116719,5,70.27714285714285,117.08826086956523,150.49842105263156,14.480000000000006,30.302500000000006,23.700000000000003,21.35217391304348,21.369565217391305,21.469565217391306,86.6086956521739,78.26086956521739,72.91304347826087,5.465217391304348,8.595652173913043,8.282608695652174,144.56521739130434,196.0,195.95652173913044,200.8695652173913,227.82608695652175,199.7826086956522,318.14613526304345,444.7826086956522,382.8140096565217,3398.682608695652,4859.830434782609,4832.365217391305,0.0,0.0,0.0,112.62127492644656,,22.82750000000001,23.731403061224494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.19954545454544,32.556250000000006,0.0,0.0
AGRABAD,2015-01-18,20.13478260869565,75.34782608695652,10.117391304347825,321.4782608695652,195.82608695652175,1014.0043478260869,413.2608695652174,-1.4098373678695653,1.9860219935652175,0.003107911,1106.6002415956523,4317.613043478261,116.07091640869565,1522.4394092608695,5773.3909363043485,0.0,118.19954545454544,32.556250000000006,188.64999999999998,4.2545,6.893913043478261,1.2365217391304348,5.598695652173913,0.62338134,0.390162527,9.0,269.4050782,22.0,23.0,22.323153,91.802209,winter,2015,1.0,Stagnant-Trapping,149.703,37.34187500000001,0.0,0.0,0.0,0.3047192331091634,0.9524422234305676,6,89.64428571428572,70.27714285714285,117.08826086956523,25.81500000000001,14.480000000000006,30.302500000000006,21.108695652173914,21.35217391304348,21.369565217391305,82.1304347826087,86.6086956521739,78.26086956521739,7.717391304347826,5.465217391304348,8.595652173913043,175.82608695652175,144.56521739130434,196.0,273.69565217391306,200.8695652173913,227.82608695652175,655.3683575386957,318.14613526304345,444.7826086956522,4076.978260869565,3398.682608695652,4859.830434782609,0.2,0.0,0.0,92.33656314699795,,23.53250000000001,23.021224489795923,0.20000000000001067,0.0,0.0,0.0,0.0,0.0,0.0,127.25190476190475,15.271428571428576,0.0,0.0
AGRABAD,2015-01-19,19.391304347826086,76.6086956521739,9.034782608695652,275.5652173913044,199.56521739130434,1015.0782608695652,410.0,-1.0469637536086958,1.7457288248695653,0.0038030322173913046,892.2524154434783,4323.313043478261,116.26744794347826,1522.8488496956522,5774.127929217392,0.0,127.25190476190475,15.271428571428576,164.65117647058824,4.093,8.910434782608695,1.3717391304347826,5.866086956521738,0.268899948,0.320833645,6.0,190.2026954,21.0,16.0,22.323153,91.802209,winter,2015,1.0,Stagnant-Trapping,149.703,37.34187500000001,0.0,0.0,0.0,0.321057654185271,0.9470596510722283,0,118.19954545454544,89.64428571428572,70.27714285714285,32.556250000000006,25.81500000000001,14.480000000000006,20.13478260869565,21.108695652173914,21.35217391304348,75.34782608695652,82.1304347826087,86.6086956521739,10.117391304347825,7.717391304347826,5.465217391304348,195.82608695652175,175.82608695652175,144.56521739130434,413.2608695652174,273.69565217391306,200.8695652173913,1106.6002415956523,655.3683575386957,318.14613526304345,4317.613043478261,4076.978260869565,3398.682608695652,0.0,0.2,0.0,92.70699134199135,,24.28375000000001,23.609795918367354,0.20000000000001067,0.0,0.0,0.0,0.0,0.0,,112.16318181818183,8.510000000000005,0.0,0.0
AGRABAD,2015-01-20,19.713043478260868,74.3913043478261,10.734782608695653,257.7391304347826,209.3913043478261,1016.3956521739129,398.4782608695652,-0.8519953470000001,2.5367542665652176,0.0038662805217391303,1078.5748792652175,4679.621739130435,116.46286458260869,1523.255967869565,5774.860741913044,0.0,112.16318181818183,8.510000000000005,152.340625,2.3231818181818182,6.515652173913042,1.271304347826087,3.7308695652173913,1.184083259,0.511328409,11.0,181.6689315,22.0,15.0,22.323153,91.802209,winter,2015,1.0,Stagnant-Trapping,149.703,37.34187500000001,0.0,0.0,0.0,0.3373010691361842,0.9413968285264122,1,127.25190476190475,118.19954545454544,89.64428571428572,15.271428571428576,32.556250000000006,25.81500000000001,19.391304347826086,20.13478260869565,21.108695652173914,76.6086956521739,75.34782608695652,82.1304347826087,9.034782608695652,10.117391304347825,7.717391304347826,199.56521739130434,195.82608695652175,175.82608695652175,410.0,413.2608695652174,273.69565217391306,892.2524154434783,1106.6002415956523,655.3683575386957,4323.313043478261,4317.613043478261,4076.978260869565,0.0,0.0,0.2,111.69857864357864,,24.547559523809536,22.424489795918372,0.20000000000001067,0.0,0.0,0.0,0.0,,0.0,116.63272727272728,19.787500000000005,0.0,0.0
AGRABAD,2015-01-21,19.965217391304346,78.30434782608695,9.304347826086957,245.3913043478261,214.65217391304347,1017.9739130434783,263.9130434782609,-0.9716852796956522,1.7514629540434783,0.0060246585652173916,608.6533816347826,4925.960869565218,116.65710857826086,1523.6606430869565,5775.589156956522,0.0,116.63272727272728,19.787500000000005,120.71,3.5186363636363636,7.912608695652175,1.5591304347826087,4.154782608695652,1.030842991,0.54030647,0.0,0.0,22.0,18.0,22.323153,91.802209,winter,2015,1.0,Stagnant-Trapping,149.703,37.34187500000001,0.0,0.0,0.0,0.3534446712740877,0.9354554315134164,2,112.16318181818183,127.25190476190475,118.19954545454544,8.510000000000005,15.271428571428576,32.556250000000006,19.713043478260868,19.391304347826086,20.13478260869565,74.3913043478261,76.6086956521739,75.34782608695652,10.734782608695653,9.034782608695652,10.117391304347825,209.3913043478261,199.56521739130434,195.82608695652175,398.4782608695652,410.0,413.2608695652174,1078.5748792652175,892.2524154434783,1106.6002415956523,4679.621739130435,4323.313043478261,4317.613043478261,0.0,0.0,0.0,119.20487734487735,112.16039178975106,18.779226190476198,21.5193112244898,0.0,0.0,0.0,0.0,,0.0,1.0,194.29227272727275,,1.0,
AGRABAD,2015-01-22,19.37391304347826,87.21739130434783,7.0826086956521745,200.1304347826087,203.69565217391303,1017.3956521739129,240.65217391304347,-0.6661136146521739,-0.2554165807391304,0.007423272434782608,519.32971013,4525.004347826087,116.8501224173913,1524.0627550434783,5776.312959043478,0.0,194.29227272727275,,284.94599999999997,7.492857142857143,17.676521739130436,2.0330434782608693,6.385652173913043,0.280895815,0.340070673,3.0,93.76650064,22.0,11.0,22.323153,91.802209,winter,2015,1.0,Stagnant-Trapping,149.703,37.34187500000001,1.0,,,0.3694836834473831,0.9292372181882051,3,116.63272727272728,112.16318181818183,127.25190476190475,19.787500000000005,8.510000000000005,15.271428571428576,19.965217391304346,19.713043478260868,19.391304347826086,78.30434782608695,74.3913043478261,76.6086956521739,9.304347826086957,10.734782608695653,9.034782608695652,214.65217391304347,209.3913043478261,199.56521739130434,263.9130434782609,398.4782608695652,410.0,608.6533816347826,1078.5748792652175,892.2524154434783,4925.960869565218,4679.621739130435,4323.313043478261,0.0,0.0,0.0,118.68260461760462,107.32243553547902,14.5229761904762,20.96038265306123,0.0,1.0,,,0.0,1.0,0.0,178.54636363636362,31.362500000000004,1.0,0.0
AGRABAD,2015-01-23,19.330434782608698,87.34782608695652,5.547826086956522,201.1304347826087,198.82608695652175,1014.8478260869565,218.91304347826087,-0.9772798815652174,-0.018336484173913058,0.008738808913043478,365.5374396013044,4295.295652173913,117.04184895217391,1524.4621853043477,5777.031933608695,0.0,178.54636363636362,31.362500000000004,258.06545454545454,7.233157894736842,18.2,2.0843478260869563,6.701739130434783,1.116883977,0.434343609,12.0,374.5994381,22.0,15.0,22.323153,91.802209,winter,2015,1.0,Stagnant-Trapping,149.703,37.34187500000001,1.0,0.0,0.0,0.38541335945432564,0.9227440286201427,4,194.29227272727275,116.63272727272728,112.16318181818183,,19.787500000000005,8.510000000000005,19.37391304347826,19.965217391304346,19.713043478260868,87.21739130434783,78.30434782608695,74.3913043478261,7.0826086956521745,9.304347826086957,10.734782608695653,203.69565217391303,214.65217391304347,209.3913043478261,240.65217391304347,263.9130434782609,398.4782608695652,519.32971013,608.6533816347826,1078.5748792652175,4525.004347826087,4925.960869565218,4679.621739130435,0.0,0.0,0.0,141.02939393939397,118.35158008658007,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,189.76999999999998,41.29,1.0,1.0
AGRABAD,2015-01-24,20.83478260869565,73.91304347826087,10.230434782608697,220.7826086956522,216.1304347826087,1015.1999999999999,293.4782608695652,-0.6211659981304348,2.481286674304348,0.005928208608695652,872.7657004347827,5219.960869565218,117.23223149565217,1524.8588158695654,5777.745867913043,0.0,189.76999999999998,41.29,276.4590476190476,8.81842105263158,13.303043478260868,1.8313043478260869,6.848260869565217,1.06339118,0.459682778,12.0,345.1590022,22.0,17.0,22.323153,91.802209,winter,2015,1.0,Stagnant-Trapping,149.703,37.34187500000001,1.0,1.0,1.0,0.4012289854475009,0.9159777842484877,5,178.54636363636362,194.29227272727275,116.63272727272728,31.362500000000004,,19.787500000000005,19.330434782608698,19.37391304347826,19.965217391304346,87.34782608695652,87.21739130434783,78.30434782608695,5.547826086956522,7.0826086956521745,9.304347826086957,198.82608695652175,203.69565217391303,214.65217391304347,218.91304347826087,240.65217391304347,263.9130434782609,365.5374396013044,519.32971013,608.6533816347826,4295.295652173913,4525.004347826087,4925.960869565218,0.0,0.0,0.0,163.1571212121212,133.81861162646877,,,0.0,1.0,1.0,1.0,0.0,0.0,,103.44636363636364,39.29375,0.0,1.0
AGRABAD,2015-01-25,20.991304347826087,63.69565217391305,12.978260869565217,221.43478260869566,226.17391304347825,1016.3913043478261,398.04347826086956,-0.6101078519130435,3.373427243130435,0.0038353890434782607,1405.2415458913042,5451.560869565217,117.42121373043479,1525.2525287391304,5778.45455152174,0.0,103.44636363636364,39.29375,173.33227272727274,5.133571428571429,5.662608695652175,1.16,6.4626086956521736,0.69477996,0.429168558,3.0,37.16226156,22.0,22.0,22.323153,91.802209,winter,2015,1.0,Stagnant-Trapping,149.703,37.34187500000001,0.0,1.0,0.0,0.4169258813287287,0.908940487313808,6,189.76999999999998,178.54636363636362,194.29227272727275,41.29,31.362500000000004,,20.83478260869565,19.330434782608698,19.37391304347826,73.91304347826087,87.34782608695652,87.21739130434783,10.230434782608697,5.547826086956522,7.0826086956521745,216.1304347826087,198.82608695652175,203.69565217391303,293.4782608695652,218.91304347826087,240.65217391304347,872.7657004347827,365.5374396013044,519.32971013,5219.960869565218,4295.295652173913,4525.004347826087,0.0,0.0,0.0,187.53621212121212,148.1222850958565,,,0.0,0.0,1.0,0.0,0.0,,1.0,106.68,44.290000000000006,0.0,1.0
AGRABAD,2015-01-26,20.5,61.34782608695652,10.960869565217392,206.17391304347825,229.95652173913044,1015.9173913043478,332.60869565217394,-0.4463787807826087,2.716919784956522,0.004297083260869566,946.4794685826087,5421.843478260869,117.60873966956522,1525.6432076086955,5779.157773869565,0.0,106.68,44.290000000000006,181.6115,7.3021052631578955,8.640869565217391,1.1486956521739131,6.0660869565217395,0.770839208,0.34235875,4.0,107.1742218,21.0,23.0,22.323153,91.802209,winter,2015,1.0,Stagnant-Trapping,149.703,37.34187500000001,0.0,1.0,0.0,0.4324994021339788,0.901634220265486,0,103.44636363636364,189.76999999999998,178.54636363636362,39.29375,41.29,31.362500000000004,20.991304347826087,20.83478260869565,19.330434782608698,63.69565217391305,73.91304347826087,87.34782608695652,12.978260869565217,10.230434782608697,5.547826086956522,226.17391304347825,216.1304347826087,198.82608695652175,398.04347826086956,293.4782608695652,218.91304347826087,1405.2415458913042,872.7657004347827,365.5374396013044,5451.560869565217,5219.960869565218,4295.295652173913,0.0,0.0,0.0,157.25424242424245,146.0146876932591,37.31541666666667,,0.0,0.0,1.0,0.0,,1.0,0.0,,37.21625000000001,,0.0
AGRABAD,2015-01-27,20.717391304347824,66.73913043478261,10.039130434782608,245.0,221.82608695652175,1014.0956521739131,264.5652173913044,-0.7863778257391304,2.3924511693913044,0.005391235652173913,698.9734299130434,5321.65652173913,117.79475386521739,1526.0307369130435,5779.855326782608,0.0,,37.21625000000001,242.1525,6.438181818181818,9.130869565217392,1.433478260869565,6.787826086956522,0.568952839,0.446631727,9.0,301.8882394,16.0,22.0,22.323153,91.802209,winter,2015,1.0,Stagnant-Trapping,149.703,37.34187500000001,,0.0,,0.44794493940789115,0.8940611451454876,1,106.68,103.44636363636364,189.76999999999998,44.290000000000006,39.29375,41.29,20.5,20.991304347826087,20.83478260869565,61.34782608695652,63.69565217391305,73.91304347826087,10.960869565217392,12.978260869565217,10.230434782608697,229.95652173913044,226.17391304347825,216.1304347826087,332.60869565217394,398.04347826086956,293.4782608695652,946.4794685826087,1405.2415458913042,872.7657004347827,5421.843478260869,5451.560869565217,5219.960869565218,0.0,0.0,0.0,133.2987878787879,143.07584415584415,41.62458333333334,,0.0,,0.0,,1.0,0.0,0.0,149.703,42.70571428571429,1.0,1.0
AGRABAD,2015-01-28,21.73913043478261,68.65217391304348,12.708695652173914,239.6086956521739,221.17391304347825,1012.8434782608696,333.04347826086956,-0.6523013914347826,3.3568031109565215,0.004297285043478261,1202.7053140565217,5510.447826086956,117.97920127391303,1526.4150023478262,5780.547004826088,0.0,149.703,42.70571428571429,213.42,4.393809523809524,6.055909090909091,1.4022727272727273,7.208181818181817,0.207499721,0.562912317,5.0,132.9366134,20.0,22.0,22.323153,91.802209,winter,2015,1.0,Stagnant-Trapping,149.703,37.34187500000001,1.0,1.0,1.0,0.4632579225674917,0.88622350294858,2,,106.68,103.44636363636364,37.21625000000001,44.290000000000006,39.29375,20.717391304347824,20.5,20.991304347826087,66.73913043478261,61.34782608695652,63.69565217391305,10.039130434782608,10.960869565217392,12.978260869565217,221.82608695652175,229.95652173913044,226.17391304347825,264.5652173913044,332.60869565217394,398.04347826086956,698.9734299130434,946.4794685826087,1405.2415458913042,5321.65652173913,5421.843478260869,5451.560869565217,0.0,0.0,0.0,,,40.26666666666668,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,100.71739130434783,36.173750000000005,0.0,0.0
AGRABAD,2015-01-29,22.452173913043477,65.69565217391305,16.121739130434783,243.04347826086956,220.91304347826087,1013.1130434782608,430.6521739130435,-0.5495868743478262,4.33193009926087,0.002765350347826087,1930.3079710391305,5702.9913043478255,118.16202723478261,1526.795890347826,5781.232602434783,0.0,100.71739130434783,36.173750000000005,,2.6161904761904764,4.51608695652174,1.2152173913043478,6.324782608695652,0.501957104,0.324852683,3.0,51.8635395,23.0,23.0,22.323153,91.802209,winter,2015,1.0,Stagnant-Trapping,149.703,37.34187500000001,0.0,0.0,0.0,0.4784338202547012,0.8781236129591848,3,149.703,,106.68,42.70571428571429,37.21625000000001,44.290000000000006,21.73913043478261,20.717391304347824,20.5,68.65217391304348,66.73913043478261,61.34782608695652,12.708695652173914,10.039130434782608,10.960869565217392,221.17391304347825,221.82608695652175,229.95652173913044,333.04347826086956,264.5652173913044,332.60869565217394,1202.7053140565217,698.9734299130434,946.4794685826087,5510.447826086956,5321.65652173913,5421.843478260869,0.0,0.0,0.0,,,41.403988095238105,,0.0,0.0,0.0,0.0,0.0,0.0,,78.27761904761904,42.00625,0.0,1.0
AGRABAD,2015-01-30,21.443478260869565,68.8695652173913,15.58695652173913,284.8695652173913,213.95652173913044,1014.5347826086957,489.1304347826087,-0.9438926121304348,4.107953920478261,0.0025030636086956523,2201.8297102130437,5151.321739130434,118.34317774347826,1527.1732874782608,5781.911916434782,0.0,78.27761904761904,42.00625,134.43857142857144,1.67125,3.5069565217391303,1.095217391304348,5.578695652173913,0.992996121,0.328063005,14.0,304.7149268,21.0,23.0,22.323153,91.802209,winter,2015,1.0,Stagnant-Trapping,149.703,37.34187500000001,0.0,1.0,0.0,0.49346814167723735,0.8697638720650646,4,100.71739130434783,149.703,,36.173750000000005,42.70571428571429,37.21625000000001,22.452173913043477,21.73913043478261,20.717391304347824,65.69565217391305,68.65217391304348,66.73913043478261,16.121739130434783,12.708695652173914,10.039130434782608,220.91304347826087,221.17391304347825,221.82608695652175,430.6521739130435,333.04347826086956,264.5652173913044,1930.3079710391305,1202.7053140565217,698.9734299130434,5702.9913043478255,5510.447826086956,5321.65652173913,0.0,0.0,0.0,,,38.69857142857144,38.90456632653062,0.0,0.0,1.0,0.0,0.0,,,120.619,41.932857142857145,0.0,1.0
AGRABAD,2015-01-31,20.191304347826087,59.34782608695652,14.291304347826086,265.4347826086956,235.65217391304347,1016.008695652174,528.4782608695652,-1.0646986355652175,3.6870038452608696,0.0021908779130434784,2025.102657,5345.117391304348,118.52259921304348,1527.5470818695653,5782.5847469565215,0.0,120.619,41.932857142857145,182.043,4.329473684210526,7.007272727272727,1.1318181818181818,6.570909090909091,0.154863624,0.424169952,1.0,25.61171365,20.0,22.0,22.323153,91.802209,winter,2015,1.0,Stagnant-Trapping,149.703,37.34187500000001,0.0,1.0,0.0,0.5083564379375122,0.8611467540480452,5,78.27761904761904,100.71739130434783,149.703,42.00625,36.173750000000005,42.70571428571429,21.443478260869565,22.452173913043477,21.73913043478261,68.8695652173913,65.69565217391305,68.65217391304348,15.58695652173913,16.121739130434783,12.708695652173914,213.95652173913044,220.91304347826087,221.17391304347825,489.1304347826087,430.6521739130435,333.04347826086956,2201.8297102130437,1930.3079710391305,1202.7053140565217,5151.321739130434,5702.9913043478255,5510.447826086956,0.0,0.0,0.0,109.56600345065563,,40.2952380952381,40.425102040816334,0.0,0.0,1.0,0.0,,,,,44.865,,1.0
AGRABAD,2015-02-01,19.004347826086956,59.69565217391305,12.943478260869565,335.3478260869565,235.30434782608697,1015.5695652173912,425.4347826086956,-1.312979123652174,3.174770307478261,0.002782052260869565,1469.1666667173913,5113.856521739131,118.70023842608695,1527.917163652174,5783.250894434783,0.0,,44.865,162.036,2.896315789473684,4.573913043478261,1.1578260869565218,5.9460869565217385,0.50017413,0.629603999,5.0,110.1505792,12.0,23.0,22.323153,91.802209,winter,2015,1.0,Stagnant-Trapping,149.703,37.34187500000001,,1.0,,0.5230943033491326,0.8522748088519838,6,120.619,78.27761904761904,100.71739130434783,41.932857142857145,42.00625,36.173750000000005,20.191304347826087,21.443478260869565,22.452173913043477,59.34782608695652,68.8695652173913,65.69565217391305,14.291304347826086,15.58695652173913,16.121739130434783,235.65217391304347,213.95652173913044,220.91304347826087,528.4782608695652,489.1304347826087,430.6521739130435,2025.102657,2201.8297102130437,1930.3079710391305,5345.117391304348,5151.321739130434,5702.9913043478255,0.0,0.0,0.0,99.87133678398897,,40.03761904761905,40.516938775510205,0.0,,1.0,,,,0.0,,37.454285714285724,,1.0
AGRABAD,2015-02-02,19.64782608695652,63.17391304347826,10.934782608695652,329.2608695652174,235.47826086956522,1016.7434782608696,291.0869565217391,-1.2763721172173914,2.4676655997391306,0.004983186304347826,841.3043478043478,5396.004347826087,118.87604289130434,1528.2834226956522,5783.910161130435,0.0,,37.454285714285724,210.734375,4.238666666666666,4.774090909090909,1.4659090909090908,6.848181818181818,0.568077128,0.534000426,14.0,163.5025414,3.0,22.0,22.323153,91.802209,winter,2015,1.0,Stagnant-Trapping,149.703,37.34187500000001,,1.0,,0.5376773767406141,0.8431506618282,0,,120.619,78.27761904761904,44.865,41.932857142857145,42.00625,19.004347826086956,20.191304347826087,21.443478260869565,59.69565217391305,59.34782608695652,68.8695652173913,12.943478260869565,14.291304347826086,15.58695652173913,235.30434782608697,235.65217391304347,213.95652173913044,425.4347826086956,528.4782608695652,489.1304347826087,1469.1666667173913,2025.102657,2201.8297102130437,5113.856521739131,5345.117391304348,5151.321739130434,0.0,0.0,0.0,,,42.93470238095239,41.312831632653065,0.0,,1.0,,,0.0,,,41.08500000000001,,1.0
AGRABAD,2015-02-03,20.721739130434784,64.1304347826087,9.908695652173913,207.04347826086956,235.3913043478261,1018.0869565217391,236.08695652173913,-0.8727290812608696,2.1155037336086955,0.0066582404347826085,585.9782609086957,5757.573913043479,119.04996062173913,1528.6457513913044,5784.562352173913,0.0,,41.08500000000001,208.32944444444445,5.408125,6.974444444444445,1.8377777777777777,6.738333333333333,0.714265383,0.537534485,7.0,117.3878803,13.0,18.0,22.323153,91.802209,winter,2015,1.0,Stagnant-Trapping,149.703,37.34187500000001,,1.0,,0.5521013427459208,0.8337770129585915,1,,,120.619,37.454285714285724,44.865,41.932857142857145,19.64782608695652,19.004347826086956,20.191304347826087,63.17391304347826,59.69565217391305,59.34782608695652,10.934782608695652,12.943478260869565,14.291304347826086,235.47826086956522,235.30434782608697,235.65217391304347,291.0869565217391,425.4347826086956,528.4782608695652,841.3043478043478,1469.1666667173913,2025.102657,5396.004347826087,5113.856521739131,5345.117391304348,0.0,0.0,0.0,,,41.41738095238097,40.336301020408165,0.0,,1.0,,0.0,,,134.18565217391304,41.065000000000005,0.0,1.0
AGRABAD,2015-02-04,21.213043478260868,64.08695652173913,8.791304347826086,235.7826086956522,236.2608695652174,1016.6739130434783,207.3913043478261,-0.885629295652174,1.685163406347826,0.007641808869565218,442.4094202869565,5850.234782608695,119.22194011304347,1529.0040419130432,5785.207275260868,0.0,134.18565217391304,41.065000000000005,259.666,6.650454545454545,9.147391304347826,1.5191304347826087,7.923913043478261,1.115848397,0.426671997,14.0,416.6889273,23.0,21.0,22.323153,91.802209,winter,2015,1.0,Stagnant-Trapping,149.703,37.34187500000001,0.0,1.0,0.0,0.5663619330814524,0.8241566360566663,2,,,,41.08500000000001,37.454285714285724,44.865,20.721739130434784,19.64782608695652,19.004347826086956,64.1304347826087,63.17391304347826,59.69565217391305,9.908695652173913,10.934782608695652,12.943478260869565,235.3913043478261,235.47826086956522,235.30434782608697,236.08695652173913,291.0869565217391,425.4347826086956,585.9782609086957,841.3043478043478,1469.1666667173913,5757.573913043479,5396.004347826087,5113.856521739131,0.0,0.0,0.0,,,41.134761904761916,40.888979591836744,0.0,0.0,1.0,0.0,,,,,38.54750000000001,,1.0
AGRABAD,2015-02-05,22.47826086956522,61.69565217391305,9.282608695652174,153.2608695652174,231.0,1015.3826086956522,383.2608695652174,-0.0003280974347826187,2.1940364521304345,0.0077178346956521746,884.9879227217392,6152.191304347826,119.39193044782608,1529.3581882173912,5785.844739391304,0.0,,38.54750000000001,212.61333333333332,7.135238095238096,9.093043478260869,1.2173913043478262,8.156956521739131,0.513663294,0.507781277,7.0,219.2930476,12.0,23.0,22.323153,91.802209,winter,2015,1.0,Stagnant-Trapping,149.703,37.34187500000001,,1.0,,0.580454927809098,0.8142923779467267,3,134.18565217391304,,,41.065000000000005,41.08500000000001,37.454285714285724,21.213043478260868,20.721739130434784,19.64782608695652,64.08695652173913,64.1304347826087,63.17391304347826,8.791304347826086,9.908695652173913,10.934782608695652,236.2608695652174,235.3913043478261,235.47826086956522,207.3913043478261,236.08695652173913,291.0869565217391,442.4094202869565,585.9782609086957,841.3043478043478,5850.234782608695,5757.573913043479,5396.004347826087,0.0,0.0,0.0,,,39.86809523809525,40.6545918367347,0.0,,1.0,,,,,,37.383750000000006,,1.0
